id,type,identifier,label,familyName,givenName,sortLabel,officialFamilyName,officialGivenName
person/2082,Person,2082,Mark Francis WATTS,Watts,Mark Francis,WATTS,,
person/257097,Person,257097,Alberico GAMBINO,Gambino,Alberico,GAMBINOA,,
person/197589,Person,197589,Laurence FARRENG,Farreng,Laurence,FARRENG,,
person/26829,Person,26829,Siiri OVIIR,Oviir,Siiri,OVIIR,,
person/1421,Person,1421,Peter BEAZLEY,Beazley,Peter,BEAZLEYP,,
person/1146,Person,1146,John C.C. STEVENS,Stevens,John C.C.,STEVENS,,
person/28148,Person,28148,Françoise CASTEX,Castex,Françoise,CASTEX,,
person/124,Person,124,Heinrich SCHILD,Schild,Heinrich,SCHILD,,
person/379,Person,379,Heinrich IMIG,Imig,Heinrich,IMIG,,
person/4457,Person,4457,Fernando REIS,Reis,Fernando,REIS,,
person/2160,Person,2160,João SOARES,Soares,João,SOARES,,
person/96884,Person,96884,Philippe JUVIN,Juvin,Philippe,JUVIN,,
person/23740,Person,23740,Mindaugas BASTYS,Bastys,Mindaugas,BASTYS,,
person/38606,Person,38606,Mariela Velichkova BAEVA,Baeva,Mariela Velichkova,BAEVA,Баева,Мариела Величкова
person/185619,Person,185619,Tiemo WÖLKEN,Wölken,Tiemo,WOLKEN,,
person/899,Person,899,Yannis COUTSOCHERAS,Coutsocheras,Yannis,COUTSOCHERAS,Κουτσοχέρας,Γιάννης
person/28116,Person,28116,Marian HARKIN,Harkin,Marian,HARKIN,,
person/503,Person,503,Franco BOIARDI,Boiardi,Franco,BOIARDI,,
person/1085,Person,1085,Pierre CARNITI,Carniti,Pierre,CARNITI,,
person/5956,Person,5956,Regina BASTOS,Bastos,Regina,BASTOS,,
person/197667,Person,197667,Barbara THALER,Thaler,Barbara,THALERB,,
person/110984,Person,110984,Joseph CUSCHIERI,Cuschieri,Joseph,CUSCHIERI,,
person/1623,Person,1623,Claus TOKSVIG,Toksvig,Claus,TOKSVIG,,
person/458,Person,458,Antonio DANIELE,Daniele,Antonio,DANIELE,,
person/1329,Person,1329,Juan de Dios RAMÍREZ HEREDIA,Ramírez Heredia,Juan de Dios,RAMIREZHEREDIA,,
person/33995,Person,33995,Silvia CIORNEI,Ciornei,Silvia,CIORNEI,,
person/121,Person,121,Cristoforo RICCI,Ricci,Cristoforo,RICCI,,
person/1860,Person,1860,Peter THIETZ,Thietz,Peter,THIETZ,,
person/586,Person,586,Hans DICHGANS,Dichgans,Hans,DICHGANS,,
person/945,Person,945,Nicole FONTAINE,Fontaine,Nicole,FONTAINE,,
person/1336,Person,1336,Eduardo PUNSET I CASALS,Punset I Casals,Eduardo,PUNSET I CASALS,,
person/28422,Person,28422,Alfredo ANTONIOZZI,Antoniozzi,Alfredo,ANTONIOZZIA,,
person/38542,Person,38542,Johan DANIELSSON,Danielsson,Johan,DANIELSSON,,
person/96805,Person,96805,Paul NUTTALL,Nuttall,Paul,NUTTALL,,
person/552,Person,552,Jean-Eric BOUSCH,Bousch,Jean-Eric,BOUSCH,,
person/28127,Person,28127,Lena EK,Ek,Lena,EK,,
person/188718,Person,188718,Christelle LETARD-LECHEVALIER,Letard-Lechevalier,Christelle,LECHEVALIER,,
person/28129,Person,28129,Inger SEGELSTRÖM,Segelström,Inger,SEGELSTROM,,
person/2229,Person,2229,Bernd POSSELT,Posselt,Bernd,POSSELT,,
person/111018,Person,111018,Salvador SEDÓ I ALABART,Sedó i Alabart,Salvador,SEDOIALABART,,
person/28862,Person,28862,Lydie POLFER,Polfer,Lydie,POLFER,,
person/1359,Person,1359,José ÁLVAREZ DE PAZ,Álvarez De Paz,José,ALVAREZ DE PAZ,,
person/239262,Person,239262,Elisabetta DE BLASIS,De Blasis,Elisabetta,DE BLASIS,,
person/1147,Person,1147,José Ramón CASO GARCIA,Caso Garcia,José Ramón,CASO GARCIA,,
person/23759,Person,23759,Grażyna  Jolanta CIEMNIAK,Ciemniak,Grażyna  Jolanta,CIEMNIAK,,
person/97236,Person,97236,Marie TOUSSAINT,Toussaint,Marie,TOUSSAINTMR,,
person/4324,Person,4324,François BAYROU,Bayrou,François,BAYROU,,
person/197749,Person,197749,Caroline VOADEN,Voaden,Caroline,VOADEN,,
person/220871,Person,220871,Rihards KOLS,Kols,Rihards,KOLSR,,
person/304,Person,304,Ernest Alan FITCH,Fitch,Ernest Alan,FITCH,,
person/197490,Person,197490,Magdalena ADAMOWICZ,Adamowicz,Magdalena,ADAMOWICZ,,
person/97078,Person,97078,Ramón JÁUREGUI ATONDO,Jáuregui Atondo,Ramón,JAUREGUIATONDO,,
person/504,Person,504,Paolo BONOMI,Bonomi,Paolo,BONOMI,,
person/739,Person,739,Eggert PETERSEN,Petersen,Eggert,PETERSENE,,
person/337,Person,337,John EVANS,Evans,John,EVANSJO,,
person/936,Person,936,Gustave ANSART,Ansart,Gustave,ANSART,,
person/4283,Person,4283,Kurt LECHNER,Lechner,Kurt,LECHNER,,
person/124586,Person,124586,Balázs HIDVÉGHI,Hidvéghi,Balázs,HIDVEGHI,,
person/132366,Person,132366,Pirkko RUOHONEN-LERNER,Ruohonen-Lerner,Pirkko,RUOHONEN-LERNER,,
person/96802,Person,96802,Jacek WŁOSOWICZ,Włosowicz,Jacek,WLOSOWICZ,,
person/197681,Person,197681,Sira REGO,Rego,Sira,REGO,,
person/956,Person,956,Leo C. TINDEMANS,Tindemans,Leo C.,TINDEMANS,,
person/23778,Person,23778,Jan Walenty TOMAKA,Tomaka,Jan Walenty,TOMAKA,,
person/937,Person,937,Vincent F.M. ANSQUER,Ansquer,Vincent F.M.,ANSQUER,,
person/1195,Person,1195,Jacques VERNIER,Vernier,Jacques,VERNIER,,
person/96707,Person,96707,Ágnes HANKISS,Hankiss,Ágnes,HANKISS,,
person/2126,Person,2126,Kyösti TOIVONEN,Toivonen,Kyösti,TOIVONEN,,
person/257034,Person,257034,Carmen CRESPO DÍAZ,Crespo Díaz,Carmen,CRESPODIAZC,,
person/2265,Person,2265,MaLou LINDHOLM,Lindholm,MaLou,LINDHOLM,,
person/859,Person,859,Renzo Eligio FILIPPI,Filippi,Renzo Eligio,FILIPPIR,,
person/96654,Person,96654,Jaroslav PAŠKA,Paška,Jaroslav,PASKA,,
person/4431,Person,4431,Francesco RUTELLI,Rutelli,Francesco,RUTELLI,,
person/23785,Person,23785,Andrzej GRZYB,Grzyb,Andrzej,GRZYB,,
person/2064,Person,2064,Eryl Margaret MCNALLY,McNally,Eryl Margaret,MACNALLY,,
person/124899,Person,124899,Andrzej DUDA,Duda,Andrzej,DUDA,,
person/124994,Person,124994,Max ANDERSSON,Andersson,Max,ANDERSSON MAX,,
person/28134,Person,28134,Eva-Britt SVENSSON,Svensson,Eva-Britt,SVENSSON EVA,,
person/667,Person,667,Daniel J.E. VIÉ,Vié,Daniel J.E.,VIE,,
person/1963,Person,1963,Peter PEX,Pex,Peter,PEX,,
person/2230,Person,2230,Nuala AHERN,Ahern,Nuala,AHERN,,
person/163,Person,163,Giuseppe PELLA,Pella,Giuseppe,PELLA,,
person/1219,Person,1219,José María GIL-ROBLES GIL-DELGADO,Gil-Robles Gil-Delgado,José María,GILROBLESGILDELGADO,,
person/23843,Person,23843,Alena PALEČKOVÁ,Palečková,Alena,PALECKOVA,,
person/28581,Person,28581,Evangelia TZAMPAZI,Tzampazi,Evangelia,TZAMPAZI,Τζαμπάζη,Ευαγγελία
person/397,Person,397,Gilles GOZARD,Gozard,Gilles,GOZARD,,
person/237779,Person,237779,Carina OHLSSON,Ohlsson,Carina,OHLSSON,,
person/96799,Person,96799,Piotr BORYS,Borys,Piotr,BORYS,,
person/838,Person,838,Jean HAMILIUS,Hamilius,Jean,HAMILIUS,,
person/96827,Person,96827,Birgit SCHNIEBER-JASTRAM,Schnieber-Jastram,Birgit,SCHNIEBER-JASTRAM,,
person/96876,Person,96876,Frank ENGEL,Engel,Frank,ENGEL,,
person/4333,Person,4333,Luis BERENGUER FUSTER,Berenguer Fuster,Luis,BERENGUERFUSTER,,
person/1727,Person,1727,Pino ROMUALDI,Romualdi,Pino,ROMUALDI,,
person/1308,Person,1308,Pauline GREEN,Green,Pauline,GREEN,,
person/2083,Person,2083,Aline PAILLER,Pailler,Aline,PAILLER,,
person/23787,Person,23787,Czesław Adam SIEKIERSKI,Siekierski,Czesław Adam,SIEKIERSKI,,
person/1010,Person,1010,Giorgio LA MALFA,La Malfa,Giorgio,LAMALFAG,,
person/25703,Person,25703,Cees BREMMER,Bremmer,Cees,BREMMER,,
person/375,Person,375,Kurt JUNG,Jung,Kurt,JUNG,,
person/2185,Person,2185,Giorgos DIMITRAKOPOULOS,Dimitrakopoulos,Giorgos,DIMITRAKOPOULOS,Δημητρακόπουλος,Γιώργος
person/23844,Person,23844,Paulis KĻAVIŅŠ,Kļaviņš,Paulis,KLAVINS,,
person/1397,Person,1397,(Ben) George Benjamin PATTERSON,Patterson,(Ben) George Benjamin,PATTERSON,,
person/79,Person,79,Dick TAVERNE,Taverne,Dick,TAVERNE,,
person/1190,Person,1190,María IZQUIERDO ROJO,Izquierdo Rojo,María,IZQUIERDO ROJO,,
person/124795,Person,124795,Flavio TOSI,Tosi,Flavio,TOSI,,
person/1484,Person,1484,P.(Phili) J. VIEHOFF,Viehoff,P.(Phili) J.,VIEHOFF,,
person/4314,Person,4314,Catherine GUY-QUINT,Guy-Quint,Catherine,GUYQUINT,,
person/28334,Person,28334,Urszula KRUPA,Krupa,Urszula,KRUPA,,
person/183916,Person,183916,Alexandra GEESE,Geese,Alexandra,GEESE,,
person/424,Person,424,Mario FIORET,Fioret,Mario,FIORET,,
person/96676,Person,96676,Christian ENGSTRÖM,Engström,Christian,ENGSTROM,,
person/1467,Person,1467,Fernand H.J. HERMAN,Herman,Fernand H.J.,HERMAN,,
person/197702,Person,197702,Lina GÁLVEZ,Gálvez,Lina,GALVEZ,,
person/28121,Person,28121,Joseph MUSCAT,Muscat,Joseph,MUSCAT,,
person/193292,Person,193292,Tilly METZ,Metz,Tilly,METZ,,
person/647,Person,647,Louise WEISS,Weiss,Louise,WEISS,,
person/153,Person,153,Attilio PICCIONI,Piccioni,Attilio,PICCIONI,,
person/2122,Person,2122,Mirja RYYNÄNEN,Ryynänen,Mirja,RYYNAENEN,,
person/256890,Person,256890,Rudi KENNES,Kennes,Rudi,KENNESR,,
person/34757,Person,34757,Roland GEWALT,Gewalt,Roland,GEWALT,,
person/129407,Person,129407,Enrique CALVET CHAMBON,Calvet Chambon,Enrique,CALVETCHAMBON,,
person/28514,Person,28514,Kyriacos TRIANTAPHYLLIDES,Triantaphyllides,Kyriacos,TRIANTAPHYLLIDES,Τριανταφυλλίδης,Κυριάκος
person/39719,Person,39719,Magor Imre CSIBI,Csibi,Magor Imre,CSIBI,,
person/4282,Person,4282,Renate SOMMER,Sommer,Renate,SOMMER,,
person/1253,Person,1253,Hans-Gert PÖTTERING,Pöttering,Hans-Gert,POTTERING,,
person/28117,Person,28117,Jim HIGGINS,Higgins,Jim,HIGGINS JIM,,
person/1983,Person,1983,Pierre MOSCOVICI,Moscovici,Pierre,MOSCOVICI,,
person/23747,Person,23747,Gintaras DIDŽIOKAS,Didžiokas,Gintaras,DIDZIOKAS,,
person/125053,Person,125053,Jordi Vicent SEBASTIA TALAVERA,Sebastia Talavera,Jordi Vicent,SEBASTIA,,
person/434,Person,434,René Francis FEÏT,Feït,René Francis,FEIT,,
person/4421,Person,4421,Vittorio SGARBI,Sgarbi,Vittorio,SGARBI,,
person/564,Person,564,Camille BÉGUÉ,Bégué,Camille,BEGUE,,
person/25919,Person,25919,Martin KASTLER,Kastler,Martin,KASTLER,,
person/117,Person,117,Manfred SCHMIDT,Schmidt,Manfred,SCHMIDTMAN,,
person/197395,Person,197395,Alice KUHNKE,Kuhnke,Alice,KUHNKE,,
person/197519,Person,197519,Beata KEMPA,Kempa,Beata,KEMPA,,
person/34230,Person,34230,Georgi BLIZNASHKI,Bliznashki,Georgi,BLIZNASHKI,Близнашки,Георги
person/1964,Person,1964,Jan-Kees WIEBENGA,Wiebenga,Jan-Kees,WIEBENGA,,
person/940,Person,940,Annemarie M.C. GOEDMAKERS,Goedmakers,Annemarie M.C.,GOEDMAKERS,,
person/96777,Person,96777,Paweł ZALEWSKI,Zalewski,Paweł,ZALEWSKI,,
person/821,Person,821,Mette GROES,Groes,Mette,GROES,,
person/1186,Person,1186,Astrid LULLING,Lulling,Astrid,LULLING,,
person/2135,Person,2135,Bill MILLER,Miller,Bill,MILLER,,
person/197529,Person,197529,Leila CHAIBI,Chaibi,Leila,CHAIBI,,
person/197835,Person,197835,Aušra SEIBUTYTĖ,Seibutytė,Aušra,SEIBUTYTE,,
person/1409,Person,1409,Christopher Murray JACKSON,Jackson,Christopher Murray,JACKSONCH,,
person/56,Person,56,Walter SUCK,Suck,Walter,SUCK,,
person/536,Person,536,Michel COINTAT,Cointat,Michel,COINTAT,,
person/124776,Person,124776,Mady DELVAUX,Delvaux,Mady,DELVAUX MADY,,
person/242,Person,242,Willy ODENTHAL,Odenthal,Willy,ODENTHAL,,
person/256869,Person,256869,Grégory ALLIONE,Allione,Grégory,ALLIONEG,,
person/124951,Person,124951,Bill ETHERIDGE,Etheridge,Bill,ETHERIDGE,,
person/132191,Person,132191,Gunnar BECK,Beck,Gunnar,BECK,,
person/28323,Person,28323,Oldřich VLASÁK,Vlasák,Oldřich,VLASAK,,
person/1820,Person,1820,Gérard BENHAMOU,Benhamou,Gérard,BENHAMOU,,
person/834,Person,834,Karl W.H. HAUENSCHILD,Hauenschild,Karl W.H.,HAUENSCHILD,,
person/2250,Person,2250,Alessandro DANESIN,Danesin,Alessandro,DANESIN,,
person/1503,Person,1503,Lieselotte SEIBEL-EMMERLING,Seibel-Emmerling,Lieselotte,SEIBEL-EMMERLING,,
person/125670,Person,125670,Massimiliano SALINI,Salini,Massimiliano,SALINI,,
person/256898,Person,256898,Pierre JOUVET,Jouvet,Pierre,JOUVETP,,
person/28511,Person,28511,Bairbre DE BRÚN,de Brún,Bairbre,DEBRUN,,
person/1505,Person,1505,Teun TOLMAN,Tolman,Teun,TOLMAN,,
person/438,Person,438,Udo HEIN,Hein,Udo,HEIN,,
person/40601,Person,40601,Martí GRAU I SEGÚ,Grau i Segú,Martí,GRAUISEGU,,
person/1104,Person,1104,Giovanni GORIA,Goria,Giovanni,GORIA,,
person/1833,Person,1833,Marie Anne ISLER BÉGUIN,Isler Béguin,Marie Anne,ISLER BEGUIN,,
person/257044,Person,257044,Rasmus NORDQVIST,Nordqvist,Rasmus,NORDQVISTR,,
person/1349,Person,1349,Joan COLOM I NAVAL,Colom i Naval,Joan,COLOMINAVAL,,
person/28264,Person,28264,Paul VAN BUITENEN,van Buitenen,Paul,BUITENEN,,
person/1985,Person,1985,Pervenche BERÈS,Berès,Pervenche,BERES,,
person/125065,Person,125065,Elissavet VOZEMBERG-VRIONIDI,Vozemberg-Vrionidi,Elissavet,VOZEMBERG-VRIONIDI,Βόζεμπεργκ-Βρυωνίδη,Ελισσάβετ
person/942,Person,942,Mechthild VON ALEMANN,von Alemann,Mechthild,ALEMANN,,
person/4329,Person,4329,Carmen CERDEIRA MORTERERO,Cerdeira Morterero,Carmen,CERDEIRAMORTERERO,,
person/197695,Person,197695,Anna-Michelle ASIMAKOPOULOU,Asimakopoulou,Anna-Michelle,ASIMAKOPOULOU,Ασημακοπούλου,Άννα-Μισέλ
person/226,Person,226,Hervé LAUDRIN,Laudrin,Hervé,LAUDRIN,,
person/185637,Person,185637,Alex MAYER,Mayer,Alex,MAYERA,,
person/197615,Person,197615,Jérôme RIVIÈRE,Rivière,Jérôme,RIVIERE,,
person/483,Person,483,Norbert HOUGARDY,Hougardy,Norbert,HOUGARDY,,
person/643,Person,643,Jozef MAGÉ,Magé,Jozef,MAGE,,
person/95074,Person,95074,Jeroen LENAERS,Lenaers,Jeroen,LENAERS,,
person/124816,Person,124816,Felix REDA,Reda,Felix,REDA,,
person/5,Person,5,Egbert R. WIELDRAAIJER,Wieldraaijer,Egbert R.,WIELDRAAIJER,,
person/256945,Person,256945,Irmhild BOSSDORF,Boßdorf,Irmhild,BOSSDORFI,,
person/2092,Person,2092,Brendan Patrick DONNELLY,Donnelly,Brendan Patrick,DONNELLYB,,
person/696,Person,696,Marie-Claire SCAMARONI,SCAMARONI,Marie-Claire,SCAMARONI,,
person/26836,Person,26836,Helena RÖGNEROVÁ,Rögnerová,Helena,ROGNEROVA,,
person/197588,Person,197588,Katalin CSEH,Cseh,Katalin,CSEH,,
person/1352,Person,1352,Enrique BARÓN CRESPO,Barón Crespo,Enrique,BARONCRESPO,,
person/530,Person,530,Yvon DELBOS,Delbos,Yvon,DELBOS,,
person/1986,Person,1986,Antoine-François BERNARDINI,Bernardini,Antoine-François,BERNARDINI,,
person/386,Person,386,Luigi GRANELLI,Granelli,Luigi,GRANELLI,,
person/197502,Person,197502,Marie-Pierre VEDRENNE,Vedrenne,Marie-Pierre,VEDRENNE,,
person/23867,Person,23867,László A. NAGY,A. Nagy,László,ANAGY,,
person/112620,Person,112620,Rebecca TAYLOR,Taylor,Rebecca,TAYLOR REBECCA,,
person/324,Person,324,Herbert KRIEDEMANN,Kriedemann,Herbert,KRIEDEMANN,,
person/1262,Person,1262,Werner MÜNCH,Münch,Werner,MUENCH,,
person/1667,Person,1667,Roland GAUCHER,Gaucher,Roland,GOGUILLOT,,
person/4418,Person,4418,Demetrio VOLCIC,Volcic,Demetrio,VOLCIC,,
person/1369,Person,1369,Winifred M. EWING,Ewing,Winifred M.,EWING,,
person/1887,Person,1887,Emmanouil KARELLIS,Karellis,Emmanouil,KARELLIS,Καρέλλης,Εμμανουήλ
person/4320,Person,4320,Manuel PÉREZ ÁLVAREZ,Pérez Álvarez,Manuel,PEREZALVAREZ,,
person/25571,Person,25571,Jozef HERIBAN,Heriban,Jozef,HERIBAN,,
person/28143,Person,28143,Bernadette BOURZAI,Bourzai,Bernadette,BOURZAI,,
person/256904,Person,256904,Chloé RIDEL,Ridel,Chloé,RIDELC,,
person/34720,Person,34720,Bernard WOJCIECHOWSKI,Wojciechowski,Bernard,WOJCIECHOWSKI,,
person/26152,Person,26152,Georgios TASOU,Tasou,Georgios,TASOU,Τάσου,Γεώργιος
person/124765,Person,124765,Joëlle MÉLIN,Mélin,Joëlle,MELIN,,
person/1896,Person,1896,Arne MELCHIOR,Melchior,Arne,MELCHIOR,,
person/298,Person,298,Charles FLETCHER-COOKE,Fletcher-Cooke,Charles,FLETCHER-COOKE,,
person/27714,Person,27714,Edina TÓTH,Tóth,Edina,TOTH,,
person/271,Person,271,Giovanni MALAGODI,Malagodi,Giovanni,MALAGODI,,
person/4744,Person,4744,Mauro NOBILIA,Nobilia,Mauro,NOBILIA,,
person/197457,Person,197457,Henrike HAHN,Hahn,Henrike,HAHNH,,
person/41005,Person,41005,Fabio CIANI,Ciani,Fabio,CIANIFABIO,,
person/256134,Person,256134,Ansis PŪPOLS,Pūpols,Ansis,PŪPOLSA,,
person/1288,Person,1288,John Walls CUSHNAHAN,Cushnahan,John Walls,CUSHNAHAN,,
person/148,Person,148,MARQUESS OF LOTHIAN,Lothian,MARQUESS OF,LOTHIAN,,
person/257073,Person,257073,Tobiasz BOCHEŃSKI,Bocheński,Tobiasz,BOCHENSKI,,
person/124867,Person,124867,Brando BENIFEI,Benifei,Brando,BENIFEI,,
person/1302,Person,1302,Imelda Mary READ,Read,Imelda Mary,READIM,,
person/197766,Person,197766,Lucia ĎURIŠ NICHOLSONOVÁ,Ďuriš Nicholsonová,Lucia,DURISNICHOLSONOVA,,
person/2158,Person,2158,Carlos COSTA NEVES,Costa Neves,Carlos,COSTANEVES,,
person/39712,Person,39712,Dragoș Florin DAVID,David,Dragoș Florin,DAVID DRAGOS,,
person/28403,Person,28403,Duarte FREITAS,Freitas,Duarte,FREITASD,,
person/813,Person,813,Charles JOSSELIN,Josselin,Charles,JOSSELIN,,
person/124745,Person,124745,Iveta GRIGULE-PĒTERSE,Grigule-Pēterse,Iveta,GRIGULE-PĒTERSE,,
person/257014,Person,257014,Veronika CIFROVÁ OSTRIHOŇOVÁ,Cifrová Ostrihoňová,Veronika,CIFROVAOSTRIHONOVAV,,
person/96738,Person,96738,Sandrine BÉLIER,Bélier,Sandrine,BELIER,,
person/96820,Person,96820,Marisa MATIAS,Matias,Marisa,MATIAS,,
person/237224,Person,237224,João ALBUQUERQUE,Albuquerque,João,ALBURQUERQUE,,
person/2039,Person,2039,Gipo FARASSINO,FARASSINO,Gipo,FARASSINO,,
person/2086,Person,2086,Erich FARTHOFER,Farthofer,Erich,FARTHOFER,,
person/197844,Person,197844,Petar VITANOV,Vitanov,Petar,VITANOV,Витанов,Петър
person/115,Person,115,Klaus-Peter SCHULZ,Schulz,Klaus-Peter,SCHULZ,,
person/22687,Person,22687,Juan José BAYONA DE PEROGORDO,Bayona de Perogordo,Juan José,BAYONADEPEROGORDO,,
person/731,Person,731,Leonidas BOURNIAS,Bournias,Leonidas,BOURNIAS,Μπουρνιάς,Λεωνίδας
person/1139,Person,1139,Carlos CARVALHAS,Carvalhas,Carlos,CARVALHAS,,
person/197663,Person,197663,Dragoş PÎSLARU,Pîslaru,Dragoş,PISLARU,,
person/197488,Person,197488,Guido REIL,Reil,Guido,REIL,,
person/4535,Person,4535,Philip BUSHILL-MATTHEWS,Bushill-Matthews,Philip,BUSHILLMATTHEWS,,
person/28144,Person,28144,Lars WOHLIN,Wohlin,Lars,WOHLIN,,
person/1612,Person,1612,César LLORENS BARGES,Llorens Barges,César,LLORENS BARGES,,
person/33982,Person,33982,Marian-Jean MARINESCU,Marinescu,Marian-Jean,MARINESCU,,
person/28385,Person,28385,Cristobal MONTORO ROMERO,Montoro Romero,Cristobal,MONTOROROMERO,,
person/23845,Person,23845,Jiří POSPÍŠIL,Pospíšil,Jiří,POSPISIL,,
person/96670,Person,96670,Louis MICHEL,Michel,Louis,MICHEL LOUIS,,
person/300,Person,300,Guillaume SCHYNS,Schyns,Guillaume,SCHYNS,,
person/5736,Person,5736,Alexandre VARAUT,Varaut,Alexandre,VARAUT,,
person/1218,Person,1218,Anthony Joseph (Joe) WILSON,Wilson,Anthony Joseph (Joe),WILSON,,
person/246,Person,246,Adolf MAUK,Mauk,Adolf,MAUK,,
person/28276,Person,28276,Laima Liucija ANDRIKIENĖ,Andrikienė,Laima Liucija,ANDRIKIENE,,
person/124868,Person,124868,Alessia Maria MOSCA,Mosca,Alessia Maria,MOSCAA,,
person/475,Person,475,André FOSSET,Fosset,André,FOSSET,,
person/28245,Person,28245,Willem SCHUTH,Schuth,Willem,SCHUTH,,
person/374,Person,374,Richard JAEGER,Jaeger,Richard,JAEGER,,
person/5969,Person,5969,Garrelt DUIN,Duin,Garrelt,DUIN,,
person/260724,Person,260724,Csaba DÖMÖTÖR,Dömötör,Csaba,DOMOTORC,,
person/1391,Person,1391,Peter N. PRICE,Price,Peter N.,PRICEP,,
person/124880,Person,124880,Ulla TØRNÆS,Tørnæs,Ulla,TORNAES,,
person/1100,Person,1100,Mario MELIS,Melis,Mario,MELIS,,
person/2155,Person,2155,Graham WATSON,Watson,Graham,WATSON,,
person/1689,Person,1689,Manuel FRAGA IRIBARNE,Fraga Iribarne,Manuel,FRAGAIRIBARNE,,
person/4470,Person,4470,Luigi COCILOVO,Cocilovo,Luigi,COCILOVO,,
person/133,Person,133,THE LORD MURRAY OF GRAVESEND,Murray of Gravesend,THE LORD,MURRAY OF GRAVESEND,,
person/962,Person,962,Louis LAUGA,Lauga,Louis,LAUGA,,
person/2027,Person,2027,Mariotto SEGNI,Segni,Mariotto,SEGNI,,
person/927,Person,927,Willem ALBERS,Albers,Willem,ALBERS,,
person/28306,Person,28306,Ana GOMES,Gomes,Ana,GOMESA,,
person/4463,Person,4463,Vitaliano GEMELLI,Gemelli,Vitaliano,GEMELLI,,
person/1000,Person,1000,Teresa DOMINGO SEGARRA,Domingo Segarra,Teresa,DOMINGO SEGARRA,,
person/4531,Person,4531,Jean LAMBERT,Lambert,Jean,LAMBERT,,
person/114873,Person,114873,Vojtěch MYNÁŘ,Mynář,Vojtěch,MYNAR,,
person/23842,Person,23842,Daniel KROUPA,Kroupa,Daniel,KROUPA,,
person/827,Person,827,Norvela FORSTER,Forster,Norvela,FORSTER,,
person/108329,Person,108329,Andrea ZANONI,Zanoni,Andrea,ZANONIANDREA,,
person/257047,Person,257047,Borys BUDKA,Budka,Borys,BUDKAB,,
person/259,Person,259,Angelo Giacomo MOTT,Mott,Angelo Giacomo,MOTT,,
person/408,Person,408,Lucien MARTENS,Martens,Lucien,MARTENS,,
person/96912,Person,96912,David CAMPBELL BANNERMAN,Campbell Bannerman,David,CAMPBELLBANNERMAN,,
person/2231,Person,2231,Patricia MCKENNA,McKenna,Patricia,MACKENNA,,
person/96661,Person,96661,Krisztina MORVAI,Morvai,Krisztina,MORVAI,,
person/125045,Person,125045,Clara AGUILERA,Aguilera,Clara,AGUILERA,,
person/4307,Person,4307,Loyola DE PALACIO VALLELERSUNDI,De Palacio Vallelersundi,Loyola,PALACIOVALLELERSUNDI,,
person/2207,Person,2207,Mathias REICHHOLD,Reichhold,Mathias,REICHHOLD,,
person/1988,Person,1988,Abel MATUTES JUAN,Matutes Juan,Abel,MATUTES,,
person/125091,Person,125091,Sofia SAKORAFA,Sakorafa,Sofia,SAKORAFA,Σακοράφα,Σοφία
person/241,Person,241,Willi MÜLLER,Müller,Willi,MUELLER WILLI,,
person/257301,Person,257301,Cynthia NÍ MHURCHÚ,Ní Mhurchú,Cynthia,NIMHURCHUC,,
person/1454,Person,1454,Gijs M. DE VRIES,de Vries,Gijs M.,DEVRIES,,
person/1134,Person,1134,Gianfranco AMENDOLA,Amendola,Gianfranco,AMENDOLAGIA,,
person/1744,Person,1744,Josep Antoni DURAN I LLEIDA,Duran i Lleida,Josep Antoni,DURAN I LLEIDA,,
person/1464,Person,1464,Efthymios CHRISTODOULOU,Christodoulou,Efthymios,CHRISTODOULOU,Χριστοδούλου,Ευθύμιος
person/932,Person,932,Pierre BERNARD,Bernard,Pierre,BERNARD,,
person/1900,Person,1900,Niels SINDAL,Sindal,Niels,SINDAL,,
person/197590,Person,197590,Giuliano PISAPIA,Pisapia,Giuliano,PISAPIA,,
person/23722,Person,23722,Jerzy Kazimierz SMORAWIŃSKI,Smorawiński,Jerzy Kazimierz,SMORAWINSKI,,
person/254876,Person,254876,Ricardo MORGADO,Morgado,Ricardo,MORGADOR,,
person/985,Person,985,José María RUIZ-MATEOS JIMÉNEZ DE TEJADA,Ruiz-Mateos Jiménez de Tejada,José María,RUIZ-MATEOS,,
person/124797,Person,124797,Marco AFFRONTE,Affronte,Marco,AFFRONTE,,
person/570,Person,570,Pierre DE FÉLICE,de Félice,Pierre,FELICE,,
person/4503,Person,4503,Lousewies VAN DER LAAN,van der Laan,Lousewies,LAANL,,
person/691,Person,691,Sven SKOVMAND,Skovmand,Sven,SKOVMAND,,
person/542,Person,542,Jean CHARLOT,Charlot,Jean,CHARLOT,,
person/1049,Person,1049,Dionysios LIVANOS,Livanos,Dionysios,LIVANOS,Λιβανός,Διονύσιος
person/1508,Person,1508,Ioannis TZOUNIS,Tzounis,Ioannis,TZOUNIS,Τζούνης,Ιωάννης
person/197791,Person,197791,Massimiliano SMERIGLIO,Smeriglio,Massimiliano,SMERIGLIO,,
person/2116,Person,2116,Bengt HURTIG,Hurtig,Bengt,HURTIG,,
person/124786,Person,124786,Damian DRĂGHICI,Drăghici,Damian,DRAGHICI,,
person/4383,Person,4383,Paul Marie COÛTEAUX,Coûteaux,Paul Marie,COUTEAUX,,
